"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-274 0.145371480200196 5 15 "GO:0000049" "tRNA binding" 0.39776334837773
-354 0.276701758565603 2 5 "GO:0000062;GO:1901567" "fatty-acyl-CoA binding" 0.568641826994415
-488 0.0266050417539366 2 11 "GO:0000146" "microfilament motor activity" 0.178365599789736
108 0.444071674638728 3 27 "GO:0000149" "SNARE binding" 0.729200372587412
36 0.800539210436393 4 26 "GO:0000287" "magnesium ion binding" 0.931051971928284
318 0.285441736321299 2 6 "GO:0000339" "RNA cap binding" 0.57430714847289
-84 0.796095009727561 6 5 "GO:0000400;GO:0000217" "four-way junction DNA binding" 0.931051971928284
145 0.0978809685862619 2 71 "GO:0000977;GO:0000976;GO:0001012" "transcription regulatory region sequence-specific DNA binding" 0.32219230520672
189 0.0693574898367103 5 50 "GO:0000978;GO:0000987" "RNA polymerase II proximal promoter sequence-specific DNA binding" 0.25716446472985
227 0.446384072627338 8 6 "GO:0000979;GO:0001046" "core promoter sequence-specific DNA binding" 0.729200372587412
30 0.76742692041195 3 53 "GO:0000981" "DNA-binding transcription factor activity, RNA polymerase II-specific" 0.914937204384077
299 0.139653430473432 2 13 "GO:0000993;GO:0001099;GO:0043175;GO:0001098" "basal RNA polymerase II transcription machinery binding" 0.393323688936629
687 0.0348324715575378 3 5 "GO:0001016" "RNA polymerase III regulatory region DNA binding" 0.210714951397451
224 0.383794738941834 3 8 "GO:0001047" "core promoter binding" 0.672177641911487
476 0.0501932301792235 2 9 "GO:0001085" "RNA polymerase II transcription factor binding" 0.232025309319052
-69 0.753864115733224 2 11 "GO:0001103" "RNA polymerase II repressing transcription factor binding" 0.90438107666521
79 0.695262793579924 2 13 "GO:0001227" "DNA-binding transcription repressor activity, RNA polymerase II-specific" 0.876307001163961
268 0.0723972492758507 2 24 "GO:0001228;GO:0001216" "DNA-binding transcription activator activity" 0.26277520107531
-68 0.818062134114654 3 6 "GO:0001530" "lipopolysaccharide binding" 0.939546898968686
-144 0.600398430397507 2 7 "GO:0001540" "amyloid-beta binding" 0.824076277016186
-192 0.16583047009516 4 28 "GO:0001664" "G protein-coupled receptor binding" 0.425699606471063
107 0.74203651281322 2 5 "GO:0001784" "phosphotyrosine residue binding" 0.902228018060739
371 0.127127086615898 3 9 "GO:0001786" "phosphatidylserine binding" 0.372372980496714
224 0.309322771764889 3 11 "GO:0001965" "G-protein alpha-subunit binding" 0.589759370291034
7 0.961653983301448 4 23 "GO:0002020" "protease binding" 0.993540720323725
105 0.578245035568397 2 15 "GO:0002039" "p53 binding" 0.821337553710538
-584 0.0341142279461567 2 7 "GO:0002162" "dystroglycan binding" 0.20894964617021
-102 0.577162654274723 3 16 "GO:0003678" "DNA helicase activity" 0.821337553710538
145 0.0298762585998355 2 125 "GO:0003682" "chromatin binding" 0.190731984965043
101 0.662740713320304 2 10 "GO:0003684" "damaged DNA binding" 0.861387134023737
-399 0.0483493904830786 2 13 "GO:0003697" "single-stranded DNA binding" 0.225630488921033
69 0.384101509663707 2 87 "GO:0003700" "DNA-binding transcription factor activity" 0.672177641911487
28 0.730364613621835 2 82 "GO:0003712" "transcription coregulator activity" 0.898760103864485
-4 0.967886554587748 2 53 "GO:0003713" "transcription coactivator activity" 0.993540720323725
-122 0.352025530846071 2 31 "GO:0003714" "transcription corepressor activity" 0.63837511114941
406 0.00144049016941948 3 33 "GO:0003724" "RNA helicase activity" 0.0251789995769162
-307 0.129117094802719 2 13 "GO:0003725" "double-stranded RNA binding" 0.374363174280073
-82 0.588541474569296 2 23 "GO:0003727" "single-stranded RNA binding" 0.821337553710538
136 0.119564703942992 2 71 "GO:0003729" "mRNA binding" 0.352931957422085
362 0.047310365481648 3 16 "GO:0003730" "mRNA 3'-UTR binding" 0.225630488921033
-118 0.071811317781997 2 129 "GO:0003735" "structural constituent of ribosome" 0.262593624725213
609 6.53805379263911e-05 2 23 "GO:0003743" "translation initiation factor activity" 0.00213576423892878
453 0.0392922610396898 2 11 "GO:0003746" "translation elongation factor activity" 0.215847903795921
-128 0.543533297063747 3 12 "GO:0003755;GO:0016859" "peptidyl-prolyl cis-trans isomerase activity" 0.802202757714566
24 0.936197567504056 4 6 "GO:0003756;GO:0016864" "intramolecular oxidoreductase activity, transposing S-S bonds" 0.990283671946549
-384 1.0210669616742e-05 2 72 "GO:0003774" "motor activity" 0.000416935676016965
-356 0.000624311499224966 3 50 "GO:0003777" "microtubule motor activity" 0.0161006649800123
-433 7.41973392052207e-13 3 155 "GO:0003779" "actin binding" 3.63566962105581e-10
435 0.114509260580539 2 7 "GO:0003899;GO:0034062;GO:0097747" "5'-3' RNA polymerase activity" 0.348506445245119
-413 0.164852208387798 3 6 "GO:0003916" "DNA topoisomerase activity" 0.425699606471063
339 0.000402200659811567 2 59 "GO:0003924" "GTPase activity" 0.0115928425475099
-6 0.984229178647468 4 7 "GO:0003950;GO:1990404" "NAD+ ADP-ribosyltransferase activity" 0.994402059404548
-172 0.596726875757044 4 5 "GO:0003964" "RNA-directed DNA polymerase activity" 0.821337553710538
908 0.00226254909306503 5 6 "GO:0004012;GO:0008525" "phospholipid-translocating ATPase activity" 0.0335954259273292
35 0.915234922245623 5 5 "GO:0004017" "adenylate kinase activity" 0.979181467031343
26 0.897825503216871 2 13 "GO:0004029;GO:0016620" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" 0.973306408354573
-1054 0.00120869763750628 2 5 "GO:0004089" "carbonate dehydratase activity" 0.0245903276606373
8 0.967991289583926 4 13 "GO:0004096" "catalase activity" 0.993540720323725
-93 0.754572472656135 4 6 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 0.90438107666521
-472 0.0519958129117868 4 9 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor" 0.235906928951625
176 0.0200243013345854 2 96 "GO:0004175" "endopeptidase activity" 0.155744565935664
-403 0.143816970217911 2 7 "GO:0004177" "aminopeptidase activity" 0.39776334837773
-668 0.00957319465636655 2 8 "GO:0004180;GO:0004181" "carboxypeptidase activity" 0.0938173076323922
592 0.0689613245316654 5 5 "GO:0004190;GO:0070001" "aspartic-type endopeptidase activity" 0.25716446472985
-62 0.637164202532321 5 31 "GO:0004197" "cysteine-type endopeptidase activity" 0.838092209026993
65 0.674398214830763 2 22 "GO:0004222" "metalloendopeptidase activity" 0.86862319620598
66 0.631462423645259 2 28 "GO:0004252;GO:0008236;GO:0017171" "serine-type peptidase activity" 0.836862235148598
941 5.8833364914098e-07 5 15 "GO:0004298;GO:0070003" "threonine-type endopeptidase activity" 5.7656697615816e-05
859 0.000855923305816877 3 8 "GO:0004364" "glutathione transferase activity" 0.0209701209925135
419 0.159120517346648 3 6 "GO:0004383;GO:0001653" "guanylate cyclase activity" 0.420754556215828
220 0.0162946966054566 2 65 "GO:0004386" "helicase activity" 0.135328836214809
301 0.0483397133504932 2 23 "GO:0004402;GO:0061733;GO:0034212" "peptide N-acetyltransferase activity" 0.225630488921033
-261 0.38069489673129 4 6 "GO:0004435;GO:0004629" "phospholipase C activity" 0.671008990641482
465 0.00148600453430235 3 25 "GO:0004497;GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 0.0251789995769162
562 0.059056391797098 3 6 "GO:0004500;GO:0016715" "dopamine beta-monooxygenase activity" 0.239296499851602
-28 0.820665454609383 4 35 "GO:0004518" "nuclease activity" 0.939546898968686
72 0.615538893405404 2 26 "GO:0004519" "endonuclease activity" 0.834957382433458
-383 0.239207718301167 4 5 "GO:0004520" "endodeoxyribonuclease activity" 0.527980999853927
329 0.11783296645985 3 12 "GO:0004521" "endoribonuclease activity" 0.352061911983698
162 0.5856283763698 2 6 "GO:0004527;GO:0016796" "exonuclease activity" 0.821337553710538
-351 0.202317490199062 2 7 "GO:0004536" "deoxyribonuclease activity" 0.481240632026895
179 0.29961980598999 2 18 "GO:0004540" "ribonuclease activity" 0.578864393949702
-287 0.14060366330368 4 14 "GO:0004550" "nucleoside diphosphate kinase activity" 0.393323688936629
-204 0.210822776617941 4 20 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 0.489588438591427
10 0.974968367104405 5 5 "GO:0004579;GO:0004576" "oligosaccharyl transferase activity" 0.993540720323725
235 0.0698017832838165 3 32 "GO:0004601;GO:0016209;GO:0016684" "antioxidant activity" 0.25716446472985
614 0.0595799448610111 2 5 "GO:0004622" "lysophospholipase activity" 0.239296499851602
170 0.509444000391941 3 8 "GO:0004623;GO:0102567;GO:0102568" "phospholipase A2 activity" 0.777655950754053
14 0.820362408803658 3 160 "GO:0004672;GO:0016773" "phosphotransferase activity, alcohol group as acceptor" 0.939546898968686
30 0.671477090635982 2 113 "GO:0004674" "protein serine/threonine kinase activity" 0.86862319620598
-149 0.588870464136695 5 7 "GO:0004683" "calmodulin-dependent protein kinase activity" 0.821337553710538
111 0.733681717440396 2 5 "GO:0004693;GO:0097472" "cyclin-dependent protein serine/threonine kinase activity" 0.898760103864485
183 0.575144632294159 5 5 "GO:0004697" "protein kinase C activity" 0.821337553710538
760 0.0197117476342919 3 5 "GO:0004709" "MAP kinase kinase kinase activity" 0.155744565935664
2 0.988587385680655 4 32 "GO:0004713" "protein tyrosine kinase activity" 0.994677246372733
-59 0.709934018138313 4 21 "GO:0004714;GO:0019199" "transmembrane receptor protein kinase activity" 0.886522758230202
225 0.0400860392763854 2 45 "GO:0004721;GO:0016791" "phosphatase activity" 0.215847903795921
41 0.846895704510563 3 12 "GO:0004722" "protein serine/threonine phosphatase activity" 0.94528222143548
360 0.00930863855824379 2 28 "GO:0004725" "protein tyrosine phosphatase activity" 0.0930863855824379
