"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
365 0.045140092577308 3 13 "GO:0000018" "regulation of DNA recombination" 0.380505225791239
-216 0.254304604081842 2 12 "GO:0000027" "ribosomal large subunit assembly" 0.660231123356715
-157 0.426674082959358 2 11 "GO:0000028" "ribosomal small subunit assembly" 0.764322021382667
-57 0.76550884934592 2 12 "GO:0000041" "transition metal ion transport" 0.920223574497706
117 0.521791368212028 5 13 "GO:0000045;GO:1905037" "autophagosome assembly" 0.824332731711394
127 0.290374806182863 5 30 "GO:0000075" "cell cycle checkpoint" 0.681999881280311
603 0.0396163218707243 2 5 "GO:0000076" "DNA replication checkpoint" 0.369434049943715
165 0.364621234649072 2 13 "GO:0000077" "DNA damage checkpoint" 0.722401545571144
-344 0.0977947321154785 2 10 "GO:0000082;GO:0044843" "G1/S transition of mitotic cell cycle" 0.495729032120105
97 0.694344364085059 3 7 "GO:0000086;GO:0044839" "cell cycle G2/M phase transition" 0.899684384978471
-232 0.241510797537143 3 11 "GO:0000096" "sulfur amino acid metabolic process" 0.653936928715956
-179 0.540662009952065 2 5 "GO:0000097" "sulfur amino acid biosynthetic process" 0.832936598669083
-38 0.564244276811117 2 105 "GO:0000122" "negative regulation of transcription by RNA polymerase II" 0.851511804646451
-53 0.74791930889982 2 16 "GO:0000132;GO:0040001;GO:0051294" "establishment of spindle orientation" 0.918194886781213
-60 0.662194634194639 7 23 "GO:0000165" "MAPK cascade" 0.886452971623949
-74 0.581855064757342 2 24 "GO:0000184" "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" 0.858154955843231
23 0.926965617883779 2 7 "GO:0000186" "activation of MAPKK activity" 0.98912374081306
-181 0.241970756840662 2 18 "GO:0000187" "activation of MAPK activity" 0.65434345511841
47 0.556961855217302 9 68 "GO:0000209" "protein polyubiquitination" 0.849316561890933
-3 0.966348905298276 4 82 "GO:0000226" "microtubule cytoskeleton organization" 0.996492158502345
